priority_rank,content_id,client_id,rf_score,impressions_90d,days_since_last_update,avg_position,reason_code,recommended_action
4570,content_6c80f6713e3c,client_6208ef0f77,0.683020846009986,287,20,3.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4571,content_3b31ab4e7fa8,client_6208ef0f77,0.6830188686826559,7934,104,38.3,low_volume_deep_serp,monitor_or_prune
4572,content_07d96e8e1739,client_3fdba35f04,0.6829658525060354,2166,104,16.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
4573,content_f4e210ee0c27,client_7f2253d7e2,0.6829427846453027,24784,20,1.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4574,content_9e0c9161935f,client_6208ef0f77,0.6829372637079948,2290,104,42.9,low_volume_deep_serp,monitor_or_prune
4575,content_1e1bd14d7f3b,client_6208ef0f77,0.6829349995385336,1807,104,18.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
4576,content_1664ee5ccac8,client_f369cb89fc,0.682924350072784,1010,20,6.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4577,content_bfd5fbed5749,client_8527a891e2,0.6829234644013169,45,92,18.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
4578,content_037e2942d68b,client_8527a891e2,0.6829109709591323,126,8,71.0,low_volume_deep_serp,monitor_or_prune
4579,content_f2322d5da849,client_6208ef0f77,0.6829101411005217,4904,104,30.1,low_volume_deep_serp,monitor_or_prune
4580,content_864a2769ac81,client_f369cb89fc,0.6829096766477936,1500,20,8.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4581,content_82f523ddc57e,client_6208ef0f77,0.682901344697614,8781,20,32.9,low_volume_deep_serp,monitor_or_prune
4582,content_782d8c51ca68,client_a88a7902cb,0.682895430477199,168,20,6.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
4583,content_453722754fea,client_f369cb89fc,0.6828900196824819,140079,20,7.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4584,content_88498b2b64cf,client_a88a7902cb,0.6828855045091231,178,20,8.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4585,content_6add76c0b3a6,client_b4944c6ff0,0.6828698999087236,921,20,16.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
4586,content_268b56dc0221,client_8722616204,0.6828479637430349,130,8,5.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
4587,content_dcc7f13da75e,client_19581e27de,0.6828331651165941,9750,20,4.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4588,content_f84fec3c00be,client_3fdba35f04,0.6828294638422406,1368,14,19.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4589,content_267e16d6b1b5,client_a88a7902cb,0.6828215342662288,381,28,73.5,low_volume_deep_serp,monitor_or_prune
4590,content_210c230f92ea,client_7f2253d7e2,0.6828159127811685,2126,20,14.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4591,content_cd7612ec6e09,client_6208ef0f77,0.6828105019039866,8364,104,37.0,low_volume_deep_serp,monitor_or_prune
4592,content_6e6958b0a756,client_6208ef0f77,0.6827986327795651,12803,104,25.2,low_volume_deep_serp,monitor_or_prune
4593,content_08769e0b4c9c,client_3fdba35f04,0.6827913614900848,2730,14,19.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
4594,content_bbc985da741a,client_6208ef0f77,0.6827843175238633,8532,104,19.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4595,content_c2e426123d4e,client_6208ef0f77,0.6827839068419883,1851,104,4.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4596,content_d6e1bbb4a996,client_d029fa3a95,0.68277826473943,4955,20,3.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
4597,content_64cd8fe243b0,client_8722616204,0.6827754901286532,68,104,7.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4598,content_8ebd59b1bdd6,client_f369cb89fc,0.6827494679782212,9495,8,7.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
4599,content_2e5461c6fe96,client_8527a891e2,0.6827488706397379,464,103,60.6,low_volume_deep_serp,monitor_or_prune
4600,content_a31970ab59f0,client_3fdba35f04,0.6827482637232962,5310,14,42.5,low_volume_deep_serp,monitor_or_prune
4601,content_9090bbd63680,client_4e07408562,0.6827171730686048,767,104,33.4,low_volume_deep_serp,monitor_or_prune
4602,content_60d47bc3351c,client_a88a7902cb,0.682715224455556,517,20,11.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
4603,content_e9225d7f8f18,client_4e07408562,0.6826982873075907,6233,14,3.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
4604,content_138497367478,client_7f2253d7e2,0.6826961974364703,1866,20,17.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4605,content_c0e7c21caccd,client_3fdba35f04,0.6826767019384715,141,20,3.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
4606,content_bdeb3f3d22b5,client_f369cb89fc,0.6826593863246018,1367,20,6.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
4607,content_4f3e4a193869,client_349c41201b,0.6826568603711098,998,20,3.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4608,content_aa0f02bc9178,client_6208ef0f77,0.6826555504773529,1288,20,1.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4609,content_8908e48f216f,client_6208ef0f77,0.6826442900464847,492,20,17.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
4610,content_486db20ba6f9,client_6208ef0f77,0.6826442900464847,580,20,15.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
4611,content_9461371954ff,client_6208ef0f77,0.6826442900464847,400,20,14.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
4612,content_5a4b9cb29939,client_3fdba35f04,0.6826413823835881,309,19,9.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
4613,content_2448b3b4aecd,client_6208ef0f77,0.6826337633067889,3642,104,31.5,low_volume_deep_serp,monitor_or_prune
4614,content_61ec52007f84,client_f369cb89fc,0.6826334545776941,15214,20,5.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4615,content_a9631f531f4d,client_f369cb89fc,0.6826258055787976,229,20,7.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4616,content_02ae9b37d7b7,client_6208ef0f77,0.6826229303213972,4649,104,40.6,low_volume_deep_serp,monitor_or_prune
4617,content_e67f153224ea,client_7f2253d7e2,0.6826206057101915,559,20,19.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4618,content_7ee674751acf,client_349c41201b,0.6826206057101915,526,20,21.3,low_volume_deep_serp,monitor_or_prune
4619,content_7d0f1fb2f60d,client_7f2253d7e2,0.6826206057101915,211,20,15.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
4620,content_af812e811d6f,client_349c41201b,0.6826206057101915,284,20,21.3,low_volume_deep_serp,monitor_or_prune
4621,content_3264452ca44a,client_7f2253d7e2,0.6826206057101915,359,20,23.8,low_volume_deep_serp,monitor_or_prune
4622,content_097707cf6a7b,client_7f2253d7e2,0.6826206057101915,277,20,20.3,low_volume_deep_serp,monitor_or_prune
4623,content_4cc9f9aecaed,client_349c41201b,0.6826206057101915,149,20,24.8,low_volume_deep_serp,monitor_or_prune
4624,content_3ff92756c333,client_349c41201b,0.6826206057101915,807,20,24.1,low_volume_deep_serp,monitor_or_prune
4625,content_d4631b0e5a99,client_7f2253d7e2,0.6826206057101915,612,20,14.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4626,content_52acfbf813f7,client_7f2253d7e2,0.6826206057101915,279,20,17.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
4627,content_5b334c933fd1,client_7f2253d7e2,0.6826206057101915,967,20,17.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4628,content_aeff85e1f8ca,client_7f2253d7e2,0.6826206057101915,384,20,14.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4629,content_753facf16050,client_7f2253d7e2,0.6826206057101915,340,20,18.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
4630,content_a5715ca231f0,client_7f2253d7e2,0.6826206057101915,498,20,28.0,low_volume_deep_serp,monitor_or_prune
4631,content_4f166f39b2b5,client_7f2253d7e2,0.6826206057101915,375,20,17.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4632,content_787b9931e4e2,client_7f2253d7e2,0.6826206057101915,840,20,17.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
4633,content_22447aa583da,client_7f2253d7e2,0.6826206057101915,726,20,22.8,low_volume_deep_serp,monitor_or_prune
4634,content_d8231d0777d3,client_7f2253d7e2,0.6826206057101915,415,20,17.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4635,content_89ff106de581,client_6208ef0f77,0.6826007588140455,4446,20,10.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4636,content_f0414850c5a7,client_19581e27de,0.6825973475187194,551,20,29.8,low_volume_deep_serp,monitor_or_prune
4637,content_dccd497c872a,client_6208ef0f77,0.6825892139564936,5238,104,15.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
4638,content_acd898a2f08a,client_19581e27de,0.6825804998697909,2902,104,15.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4639,content_5355cfa1bf08,client_a88a7902cb,0.6825545797019857,767,28,69.5,low_volume_deep_serp,monitor_or_prune
4640,content_dfb2711199c1,client_a88a7902cb,0.6825545797019857,148,28,68.3,low_volume_deep_serp,monitor_or_prune
4641,content_a01f762e7bee,client_6208ef0f77,0.6825447144356849,67,104,4.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
4642,content_e2ae653cd9cf,client_6208ef0f77,0.6825447144356849,70,104,11.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
4643,content_992ff46f1102,client_3fdba35f04,0.6825368241223133,1124,104,28.7,low_volume_deep_serp,monitor_or_prune
4644,content_217464cde541,client_6208ef0f77,0.6825306825809037,1463,20,40.3,low_volume_deep_serp,monitor_or_prune
4645,content_3e4f434e3d15,client_3fdba35f04,0.6825211152375013,3770,14,18.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
4646,content_bfd7a28142e0,client_6208ef0f77,0.6825053090384294,693,20,3.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4647,content_8881aba1e852,client_f369cb89fc,0.682494012756604,586,20,7.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4648,content_bc44b5dfd1c7,client_6208ef0f77,0.6824852679616165,4045,20,31.6,low_volume_deep_serp,monitor_or_prune
4649,content_78dc113bf509,client_d029fa3a95,0.682480342113795,1358,20,6.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
4650,content_28ed05f5d1aa,client_624b60c58c,0.6824796567369943,552,8,9.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4651,content_fedacf5e9b1d,client_7f2253d7e2,0.6824746988312846,854,20,4.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
4652,content_65eed1d86876,client_f369cb89fc,0.6824736021522239,835,20,33.6,low_volume_deep_serp,monitor_or_prune
4653,content_cefddab1be99,client_3fdba35f04,0.6824712243351236,693,104,21.4,low_volume_deep_serp,monitor_or_prune
4654,content_be0711b45237,client_3fdba35f04,0.6824703836583427,1050,20,11.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4655,content_162c5ba9e046,client_6208ef0f77,0.6824698767454307,8233,104,28.6,low_volume_deep_serp,monitor_or_prune
4656,content_375b323e97ec,client_6208ef0f77,0.6824337199502881,6128,104,25.7,low_volume_deep_serp,monitor_or_prune
4657,content_d020d42e7fcc,client_b4944c6ff0,0.6824142791005541,2377,20,2.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4658,content_d56e49297d86,client_19581e27de,0.6824142791005541,2602,20,3.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
4659,content_10e37d569f62,client_19581e27de,0.6824142791005541,2290,20,2.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4660,content_9e8671965fff,client_f369cb89fc,0.6824142791005541,1322,20,2.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4661,content_49cf33d1fef2,client_19581e27de,0.6823933749018177,7559,20,8.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
4662,content_f09b7e259ff8,client_8722616204,0.6823909958311303,67,104,8.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
4663,content_2de2912ce657,client_f369cb89fc,0.6823605532636949,17885,20,17.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
4664,content_733815afb7a5,client_6208ef0f77,0.6823594856329781,7095,20,2.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4665,content_71a9615cba52,client_a88a7902cb,0.6823422568494983,103,20,7.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4666,content_fb71a8b97cb9,client_d029fa3a95,0.6823422568494983,103,20,5.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4667,content_ba56d8d0dd0b,client_6208ef0f77,0.6823280447363177,712,104,13.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4668,content_607ea6e3f876,client_4ec9599fc2,0.6823175242563803,64,301,20.4,low_volume_deep_serp,monitor_or_prune
4669,content_d39d563f9a29,client_7f2253d7e2,0.6823172966428924,793,20,14.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
4670,content_268910e38131,client_8527a891e2,0.6823132007743417,371,104,9.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4671,content_5da773cd04b2,client_6208ef0f77,0.6822957650401564,320,20,8.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4672,content_4cace18c1bfd,client_4e07408562,0.6822931575418025,2192,14,8.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
4673,content_b60c70399545,client_6208ef0f77,0.6822858862501385,20599,104,30.3,low_volume_deep_serp,monitor_or_prune
4674,content_bc24296f15d3,client_a88a7902cb,0.6822820859513353,174,28,23.6,low_volume_deep_serp,monitor_or_prune
4675,content_0e4ca10e0c65,client_7f2253d7e2,0.6822553672169591,3472,20,7.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4676,content_adba95620ed6,client_a88a7902cb,0.6822541746571692,2455,20,8.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
4677,content_dd4364510947,client_f369cb89fc,0.6822539166464153,230,8,5.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4678,content_55ef09732983,client_a88a7902cb,0.6822539166464153,190,8,6.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
4679,content_8c50c8b76450,client_8527a891e2,0.6822523195036357,1772,104,8.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4680,content_27566da4b2f4,client_3fdba35f04,0.6822457564702311,1547,14,18.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
4681,content_11e822508b23,client_a88a7902cb,0.6822372767986571,72,28,3.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
4682,content_6264e171fb5f,client_f369cb89fc,0.6822263272040837,249,20,34.3,low_volume_deep_serp,monitor_or_prune
4683,content_fe3fdf6d5a12,client_3fdba35f04,0.6822046123769657,3290,14,6.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4684,content_10c2b2f59827,client_6208ef0f77,0.6822024434068276,8873,104,31.3,low_volume_deep_serp,monitor_or_prune
4685,content_8b18f48e0c1c,client_a88a7902cb,0.6821859864947121,75,8,8.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4686,content_7f42041bdebd,client_a88a7902cb,0.6821842383150212,183,20,25.1,low_volume_deep_serp,monitor_or_prune
4687,content_e85a6dd4d2a0,client_6208ef0f77,0.6821743436303026,1340,20,25.5,low_volume_deep_serp,monitor_or_prune
4688,content_3e61271fbb87,client_a88a7902cb,0.6821363500735096,103,28,53.4,low_volume_deep_serp,monitor_or_prune
4689,content_35887efa40cf,client_6208ef0f77,0.6821250062035196,554,104,10.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
4690,content_7af3466413e6,client_3fdba35f04,0.682121267789594,237,19,18.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4691,content_d8d13d7c6b84,client_d029fa3a95,0.6821123775998563,452,8,6.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4692,content_dcbe0570e808,client_7f2253d7e2,0.6821014077574781,7689,20,16.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
4693,content_4260b05bf1cc,client_6208ef0f77,0.68209577909475,219,20,8.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
4694,content_d1dc90c8a4f9,client_8722616204,0.6820891188138873,60,104,9.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
4695,content_a15afa1f4cfb,client_6208ef0f77,0.6820878957265218,319,20,11.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
4696,content_2f8a5a2ffd9e,client_6208ef0f77,0.6820878957265218,371,20,9.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4697,content_e6c5f58d3cee,client_7f2253d7e2,0.6820642113902285,191,20,12.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
4698,content_80d424865465,client_7f2253d7e2,0.6820642113902285,449,20,9.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4699,content_c591436529aa,client_7f2253d7e2,0.6820642113902285,537,20,10.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
4700,content_b63d4f43a84b,client_7f2253d7e2,0.6820642113902285,355,20,9.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
4701,content_c002cda60c0f,client_7f2253d7e2,0.6820642113902285,727,20,11.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4702,content_61bc95918c0b,client_7f2253d7e2,0.6820642113902285,280,20,9.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4703,content_ee75b851f9e8,client_7f2253d7e2,0.6820642113902285,670,20,13.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4704,content_bdc7930181a7,client_7f2253d7e2,0.6820642113902285,559,20,12.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4705,content_366b1339ab78,client_a88a7902cb,0.6820628029718088,627,28,13.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
4706,content_84335fbbce5e,client_6208ef0f77,0.6820471713482108,800,20,3.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
4707,content_ef55a64d948b,client_6208ef0f77,0.6820471713482108,1124,20,3.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
4708,content_cb596f55198f,client_6208ef0f77,0.6820462466425038,69,104,13.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4709,content_d5d342f437fd,client_6208ef0f77,0.6820462466425038,68,104,16.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4710,content_f3d8d4376d47,client_a88a7902cb,0.6820433838141328,112,28,7.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
4711,content_d2ad393a975d,client_6208ef0f77,0.6820283704229883,310,20,8.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
4712,content_e8a2444582cf,client_bbb965ab0c,0.6820272343856603,7230,15,20.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
4713,content_67e6c561604a,client_6208ef0f77,0.6820230811546972,5877,104,26.6,low_volume_deep_serp,monitor_or_prune
4714,content_c603f96701f4,client_624b60c58c,0.6819745900969254,592,104,7.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4715,content_46ea2bf3b5c6,client_a88a7902cb,0.6819432159280697,1296,20,11.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4716,content_b5b74ab91376,client_19581e27de,0.6819383969753067,212,8,9.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
4717,content_ed3e77b8bef2,client_3fdba35f04,0.6819371455837276,1793,104,18.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
4718,content_ac372910117f,client_a88a7902cb,0.6819045604621276,417,20,20.9,low_volume_deep_serp,monitor_or_prune
4719,content_a939feaaafb0,client_6208ef0f77,0.6819041094749081,4025,104,7.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
4720,content_013a5d3dfc26,client_6208ef0f77,0.6818830820219918,65652,104,25.7,low_volume_deep_serp,monitor_or_prune
4721,content_f813d0a86175,client_6208ef0f77,0.6818798383239649,2752,104,29.3,low_volume_deep_serp,monitor_or_prune
4722,content_8bf95d81be27,client_3fdba35f04,0.6818777041077532,2403,19,16.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
4723,content_51715e336a42,client_f74efabef1,0.6818737677636055,117,8,2.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
4724,content_9b58799c7221,client_a88a7902cb,0.6818692803274651,1443,20,23.4,low_volume_deep_serp,monitor_or_prune
4725,content_68fb7fe9490d,client_d029fa3a95,0.6818557611973265,185,20,22.4,low_volume_deep_serp,monitor_or_prune
4726,content_4a59e1100e70,client_d029fa3a95,0.6818557611973265,279,20,27.0,low_volume_deep_serp,monitor_or_prune
4727,content_c79a0380b7bb,client_d029fa3a95,0.6818557611973265,179,20,22.2,low_volume_deep_serp,monitor_or_prune
4728,content_531185a719af,client_624b60c58c,0.6818419566156443,654,105,10.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
4729,content_0374fa741d13,client_3fdba35f04,0.6818356669991591,4383,14,12.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
4730,content_3321074befbf,client_d029fa3a95,0.6818323605123797,503,20,30.6,low_volume_deep_serp,monitor_or_prune
